organization_id,# of adoptable pets,age,Latitude,Longitude,name_y,url_y
TX1531,2,Baby,30.329015999999996,-95.463474,Operation Pets Alive,https://www.petfinder.com/member/us/tx/the-woodlands/operation-pets-alive-tx1531/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX155,2,Adult,30.12355,-94.153941,Humane Society of Southeast Texas,https://www.petfinder.com/member/us/tx/beaumont/humane-society-of-southeast-texas-tx155/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1562,2,Adult,31.453732000000002,-96.03725,Waller Rescue Ranch,https://www.petfinder.com/member/us/tx/buffalo/waller-rescue-ranch-tx1562/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1568,9,Adult,32.968123,-96.78863,Cody's Friends Rescue,https://www.petfinder.com/member/us/tx/dallas/codys-friends-rescue-tx1568/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1603,1,Baby,29.486179999999997,-98.4568,Poquita Paws Rescue,https://www.petfinder.com/member/us/tx/san-antonio/poquita-paws-rescue-tx1603/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1607,11,Senior,30.571904999999997,-96.29881999999999,Long Way Home Animal Rescue,https://www.petfinder.com/member/us/tx/college-station/long-way-home-animal-rescue-tx1607/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1629,5,Baby,29.798777,-95.40951,K-9 Angels Rescue,https://www.petfinder.com/member/us/tx/houston/k-9-angels-rescue-tx1629/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1633,14,Young,29.405424,-98.63832,San Antonio Pets Alive!,https://www.petfinder.com/member/us/tx/san-antonio/san-antonio-pets-alive-tx1633/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1655,2,Adult,29.972472999999997,-98.91084000000001,Kendall County Animal Shelter,https://www.petfinder.com/member/us/tx/comfort/kendall-county-animal-shelter-tx1655/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1659,7,Young,32.675604,-97.02346,Grand Prairie Animal Services,https://www.petfinder.com/member/us/tx/grand-prairie/grand-prairie-animal-services-tx1659/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1662,3,Adult,30.646290999999998,-97.01149000000001,"Dogtown Ranch Sanctuary, Rescue & Rehab Center",https://www.petfinder.com/member/us/tx/rockdale/dogtown-ranch-sanctuary-rescue-and-rehab-center-tx1662/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1682,1,Senior,29.512687,-95.254188,The Forgotten Pet Advocates,https://www.petfinder.com/member/us/tx/pearland/the-forgotten-pet-advocates-tx1682/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX170,3,Young,29.833990000000004,-95.434241,HOPE (Homeless & Orphaned Pets Endeavor),https://www.petfinder.com/member/us/tx/houston/hope-homeless-and-orphaned-pets-endeavor-tx170/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1701,1,Young,30.329016999999997,-95.64985,Animal Shelter Volunteers of Texas,https://www.petfinder.com/member/us/tx/montgomery/animal-shelter-volunteers-of-texas-tx1701/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1718,2,Adult,29.486179999999997,-98.4568,Mystery Dog Rescue,https://www.petfinder.com/member/us/tx/san-antonio/mystery-dog-rescue-tx1718/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX173,7,Adult,29.64878,-95.18813,Pasadena Animal Shelter & Pet Adoption Center,https://www.petfinder.com/member/us/tx/pasadena/pasadena-animal-shelter-and-pet-adoption-center-tx173/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1730,6,Adult,32.812462,-96.81411999999999,Dallas Pets Alive,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1736,12,Adult,29.933366999999997,-95.39916,Texas Litter Control,https://www.petfinder.com/member/us/tx/houston/texas-litter-control-tx1736/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1768,6,Young,29.382307,-95.12768,S.A.V.E. Rescue Coalition,https://www.petfinder.com/member/us/tx/santa-fe/s-dot-av-dot-e-rescue-coalition-tx1768/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1783,3,Adult,29.510203999999998,-98.66784,San Antonio R.O.C.K.S.,https://www.petfinder.com/member/us/tx/san-antonio/san-antonio-r-dot-oc-dot-ks-tx1783/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1816,1,Adult,29.773128000000003,-96.39341999999999,PUPS - Prevent Unwanted Pets of Cat Spring,https://www.petfinder.com/member/us/tx/cat-spring/pups-prevent-unwanted-pets-of-cat-spring-tx1816/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1818,1,Adult,29.641551,-98.93406999999999,A Doggie 4 You,https://www.petfinder.com/member/us/tx/pipe-creek/a-doggie-4-you-tx1818/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1870,1,Adult,29.884175,-95.72219,Cypress Lucky Mutt Rescue,https://www.petfinder.com/member/us/tx/cypress/cypress-lucky-mutt-rescue-tx1870/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1877,1,Adult,32.411237,-95.28990300000001,SPCA of East Texas,https://www.petfinder.com/member/us/tx/tyler/spca-of-east-texas-tx1877/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1943,2,Adult,32.727128,-94.9577,Upshur County Hope House for Pets,https://www.petfinder.com/member/us/tx/gilmer/upshur-county-hope-house-for-pets-tx1943/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1950,63,Baby,29.833326,-95.47644,Houston Pets Alive!,https://www.petfinder.com/member/us/tx/houston/houston-pets-alive-tx1950/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1956,2,Adult,30.158706,-95.74464,"In the name of ZOEY - Houston, TX",https://www.petfinder.com/member/us/tx/magnolia/in-the-name-of-zoey-houston-tx-tx1956/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1965,3,Young,33.742641,-96.51427,Denison Animal Welfare Group,https://www.petfinder.com/member/us/tx/denison/denison-animal-welfare-group-tx1965/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1981,2,Adult,29.654108,-95.47691999999999,Houston Cares Animal Rescue,https://www.petfinder.com/member/us/tx/houston/houston-cares-animal-rescue-tx1981/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1990,1,Young,31.869259000000003,-102.031726,Midland Humane Coalition,https://www.petfinder.com/member/us/tx/midland/midland-humane-coalition-tx1990/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1998,2,Adult,29.574677,-98.53945999999999,Protecting Animals Within San Antonio (P.A.W.S foster based rescue),https://www.petfinder.com/member/us/tx/san-antonio/protecting-animals-within-san-antonio-p-dot-aw-dot-s-foster-based-rescue-tx1998/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX1999,2,Adult,30.566681,-98.30756,Living Love Animal Rescue,https://www.petfinder.com/member/us/tx/marble-falls/living-love-animal-rescue-tx1999/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2004,8,Baby,29.741878000000003,-95.38944000000001,CAMO - Rescue,https://www.petfinder.com/member/us/tx/houston/camo-rescue-tx2004/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2018,20,Adult,29.549455,-95.81900999999999,Fort Bend County Animal Services,https://www.petfinder.com/member/us/tx/rosenberg/fort-bend-county-animal-services-tx2018/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2032,1,Young,33.358871,-97.18944,CoPilot Animal Rescue,https://www.petfinder.com/member/us/tx/sanger/copilot-animal-rescue-tx2032/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2033,6,Baby,32.655401,-97.37765,Animal Hope,https://www.petfinder.com/member/us/tx/fort-worth/animal-hope-tx2033/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2046,1,Young,30.329015999999996,-95.463474,Texas Animal Society,https://www.petfinder.com/member/us/tx/spring/texas-animal-society-tx2046/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2050,2,Baby,32.895376,-96.85985,Paws of Love Animal Rescue,https://www.petfinder.com/member/us/tx/dallas/paws-of-love-animal-rescue-tx2050/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2068,1,Adult,35.401475,-101.895089,Panhandle Paws of Hope,https://www.petfinder.com/member/us/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2077,2,Young,29.784578999999997,-94.97588,A Life to Live,https://www.petfinder.com/member/us/tx/baytown/a-life-to-live-tx2077/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2083,4,Baby,29.744341,-95.332598,Animal Justice League,https://www.petfinder.com/member/us/tx/houston/animal-justice-league-tx2083/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2115,5,Adult,33.106582,-96.69402,Dallas DogRRR,https://www.petfinder.com/member/us/tx/allen/dallas-dogrrr-tx2115/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2118,4,Baby,29.468771999999998,-95.02689000000001,Bayou Animal Services,https://www.petfinder.com/member/us/tx/dickinson/bayou-animal-services-tx2118/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2124,4,Adult,29.960139,-98.21846,Cat Allies of Texas Rescue,https://www.petfinder.com/member/us/tx/fischer/cat-allies-of-texas-rescue-tx2124/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2126,8,Baby,31.880340999999998,-101.96324,Grand Companions Humane Society - Midland,https://www.petfinder.com/member/us/tx/midland/grand-companions-humane-society-midland-tx2126/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2145,1,Young,32.745373,-96.46038,Forney Animal Shelter,https://www.petfinder.com/member/us/tx/forney/forney-animal-shelter-tx2145/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2153,1,Baby,29.896656,-95.64842,"Honoring Hope and Faith Rescue, Inc.",https://www.petfinder.com/member/us/tx/houston/honoring-hope-and-faith-rescue-inc-tx2153/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX216,3,Young,30.279266999999997,-98.88389000000001,Hill Country SPCA,https://www.petfinder.com/member/us/tx/fredericksburg/hill-country-spca-tx216/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2179,2,Baby,32.862876,-96.7904,North Texas Boxer Rescue,https://www.petfinder.com/member/us/tx/dallas/north-texas-boxer-rescue-tx2179/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2186,1,Baby,32.946678000000006,-97.14523,Epic Animal Rescue,https://www.petfinder.com/member/us/tx/southlake/epic-animal-rescue-tx2186/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX219,17,Adult,29.596666,-95.45981,Houston Humane Society,https://www.petfinder.com/member/us/tx/houston/houston-humane-society-tx219/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2196,1,Baby,33.011975,-96.53607,Powder's Pals Rescue,https://www.petfinder.com/member/us/tx/wylie/powders-pals-rescue-tx2196/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2205,2,Senior,31.798454,-97.52516,Gray Mutts Rescue and Sanctuary,https://www.petfinder.com/member/us/tx/clifton/gray-mutts-rescue-and-sanctuary-tx2205/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2208,10,Baby,28.047744,-97.04818,Aransas County Animal Shelter,https://www.petfinder.com/member/us/tx/rockport/aransas-county-animal-shelter-tx2208/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX221,4,Baby,32.825227000000005,-96.67955,Dallas Cat Lady Adoptions,https://www.petfinder.com/member/us/tx/dallas/dallas-cat-lady-adoptions-tx221/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2217,3,Young,29.56478,-97.96283000000001,Seguin Animal Services,https://www.petfinder.com/member/us/tx/seguin/seguin-animal-services-tx2217/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2228,2,Adult,32.570051,-94.848063,Lifesavers Corp,https://www.petfinder.com/member/us/tx/longview/lifesavers-corp-tx2228/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2230,1,Adult,32.998785999999996,-96.84436,Millie's Mutts,https://www.petfinder.com/member/us/tx/dallas/millies-mutts-tx2230/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2234,3,Baby,33.701692,-97.53029000000001,Easy Street Animal Shelter,https://www.petfinder.com/member/us/tx/saint-jo/easy-street-animal-shelter-tx2234/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2251,1,Adult,30.956146999999998,-95.91606,Madisonville Animal Control,https://www.petfinder.com/member/us/tx/madisonville/madisonville-animal-control-tx2251/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2278,1,Baby,29.833990000000004,-95.434241,Houston Animal Rescue Team - HART,https://www.petfinder.com/member/us/tx/tomball/houston-animal-rescue-team-hart-tx2278/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2287,14,Adult,33.549785,-101.82634,Lubbock Animal Services,https://www.petfinder.com/member/us/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2298,6,Adult,28.958803000000003,-98.4639,Atascosa Animal Allies,https://www.petfinder.com/member/us/tx/pleasanton/atascosa-animal-allies-tx2298/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX236,55,Young,32.782379999999996,-96.86945,Dallas Animal Services & Adoption Center,https://www.petfinder.com/member/us/tx/dallas/dallas-animal-services-and-adoption-center-tx236/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2368,6,Young,30.056394,-95.38961,#teamferal Cat Rescue and Adopt,https://www.petfinder.com/member/us/tx/spring/number-teamferal-cat-rescue-and-adopt-tx2368/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2379,1,Baby,30.68416,-96.46101,Six Kittens Rescue,https://www.petfinder.com/member/us/tx/bryan/six-kittens-rescue-tx2379/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2389,1,Young,29.878345,-95.53336999999999,Rocios Rescues ,https://www.petfinder.com/member/us/tx/houston/rocios-rescues-tx2389/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2403,1,Baby,30.514401,-97.65549,Save-An-Angel,https://www.petfinder.com/member/us/tx/round-rock/save-an-angel-tx2403/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2411,1,Senior,32.998132,-96.79088,Pooch Savers Rescue,https://www.petfinder.com/member/us/tx/dallas/pooch-savers-rescue-tx2411/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2417,4,Adult,30.368921999999998,-96.52359,Friends of Mine Animal Rescue,https://www.petfinder.com/member/us/tx/somerville/friends-of-mine-animal-rescue-tx2417/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX242,1,Baby,32.539879,-95.419983,Pets Fur People,https://www.petfinder.com/member/us/tx/tyler/pets-fur-people-tx242/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2429,11,Baby,33.236743,-94.84359,Let Love Live,https://www.petfinder.com/member/us/tx/cookville/let-love-live-tx2429/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2447,5,Adult,31.73003,-99.00605,Corinne T. Smith Animal Center,https://www.petfinder.com/member/us/tx/brownwood/corinne-t-smith-animal-center-tx2447/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2456,1,Adult,31.09954,-97.35766,Journey Home Rescue,https://www.petfinder.com/member/us/tx/temple/journey-home-rescue-tx2456/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2460,5,Baby,32.184027,-95.84625,Athens Animal Rescue Shelter,https://www.petfinder.com/member/us/tx/athens/athens-animal-rescue-shelter-tx2460/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2471,499,Adult,31.809263,-106.43081000000001,El Paso Animal Services,https://www.petfinder.com/member/us/tx/el-paso/el-paso-animal-services-tx2471/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2479,12,Adult,31.073328999999998,-97.48642,Bell County Animal Shelter,https://www.petfinder.com/member/us/tx/belton/bell-county-animal-shelter-tx2479/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2480,4,Baby,30.238563,-95.38927,Friends of Faye,https://www.petfinder.com/member/us/tx/conroe/friends-of-faye-tx2480/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX249,5,Senior,29.221289000000002,-94.94455,Galveston Island Humane Society,https://www.petfinder.com/member/us/tx/galveston/galveston-island-humane-society-tx249/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX2501,1,Baby,30.760215999999996,-98.03579,Forgotten Felines of Texas,https://www.petfinder.com/member/us/tx/bertram/forgotten-felines-of-texas-tx2501/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX252,7,Adult,29.872165000000003,-97.68093,Lockhart Animal Shelter,https://www.petfinder.com/member/us/tx/lockhart/lockhart-animal-shelter-tx252/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX265,2,Adult,32.826172,-97.09721,Euless Animal Services - Trinity GAP Rescue,https://www.petfinder.com/member/us/tx/euless/euless-animal-services-trinity-gap-rescue-tx265/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX268,15,Baby,31.809263,-106.43081000000001,Humane Society of El Paso,https://www.petfinder.com/member/us/tx/el-paso/humane-society-of-el-paso-tx268/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX299,4,Young,32.314256,-96.11068,Straydog Inc.,https://www.petfinder.com/member/us/tx/gun-barrel-city/straydog-inc-tx299/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX318,2,Young,33.649938,-96.65387,Animal Refuge Foundation,https://www.petfinder.com/member/us/tx/sherman/animal-refuge-foundation-tx318/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX359,1,Young,30.183651,-96.40258,Brenham Humane Services,https://www.petfinder.com/member/us/tx/brenham/brenham-humane-services-tx359/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX377,28,Baby,31.61099,-94.70503000000001,Nacogdoches Animal Services and Adoption Center,https://www.petfinder.com/member/us/tx/nacogdoches/nacogdoches-animal-services-and-adoption-center-tx377/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX38,2,Adult,30.637348,-96.36015,Aggieland Humane Society,https://www.petfinder.com/member/us/tx/bryan/aggieland-humane-society-tx38/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX381,1,Young,32.767268,-96.777626,Feral Friends Community Cat Alliance,https://www.petfinder.com/member/us/tx/richardson/feral-friends-community-cat-alliance-tx381/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX401,10,Young,32.588536,-96.94949,Tri-City Animal Shelter,https://www.petfinder.com/member/us/tx/cedar-hill/tri-city-animal-shelter-tx401/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX402,2,Adult,29.411479999999997,-95.24475,City of Alvin Animal Adoption Center c/o Alvin Police Department,https://www.petfinder.com/member/us/tx/alvin/city-of-alvin-animal-adoption-center-c-o-alvin-police-department-tx402/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX403,29,Baby,29.773994000000002,-95.51771,Houston SPCA,https://www.petfinder.com/member/us/tx/houston/houston-spca-tx403/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX405,7,Adult,29.502759,-95.08906,League City Animal Shelter,https://www.petfinder.com/member/us/tx/league-city/league-city-animal-shelter-tx405/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX424,56,Adult,29.858525,-95.38178,Harris County Pets,https://www.petfinder.com/member/us/tx/houston/harris-county-pets-tx424/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX446,1,Young,30.180626,-95.70925,Southeast Texas Labrador Retriever Rescue,https://www.petfinder.com/member/us/tx/houston/southeast-texas-labrador-retriever-rescue-tx446/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX447,8,Young,31.514266999999997,-97.11806999999999,Humane Society of Central TX,https://www.petfinder.com/member/us/tx/waco/humane-society-of-central-tx-tx447/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX470,16,Adult,33.04867,-96.99320999999999,City of Lewisville Animal Shelter,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX476,7,Baby,27.727083,-97.4289,Gulf Coast Humane Society,https://www.petfinder.com/member/us/tx/corpus-christi/gulf-coast-humane-society-tx476/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX478,17,Young,29.749204,-98.17653,Humane Society of New Braunfels Area,https://www.petfinder.com/member/us/tx/new-braunfels/humane-society-of-new-braunfels-area-tx478/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX485,3,Baby,28.685027,-97.40221,"Goliad Pet Adoption, Inc.",https://www.petfinder.com/member/us/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX487,51,Young,29.405424,-98.63832,Animal Care Services Division City of San Antonio,https://www.petfinder.com/member/us/tx/san-antonio/animal-care-services-division-city-of-san-antonio-tx487/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX525,2,Adult,30.158706,-95.74464,Abandoned Animal Rescue,https://www.petfinder.com/member/us/tx/magnolia/abandoned-animal-rescue-tx525/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX551,1,Adult,32.826128000000004,-96.7712,Texas Pawprints Cat & Kitten Rescue,https://www.petfinder.com/member/us/tx/dallas/texas-pawprints-cat-and-kitten-rescue-tx551/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX571,4,Young,29.036879,-95.44103,SPCA of Brazoria County,https://www.petfinder.com/member/us/tx/lake-jackson/spca-of-brazoria-county-tx571/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX613,20,Adult,32.590063,-96.75891999999999,City of Lancaster Animal Shelter,https://www.petfinder.com/member/us/tx/lancaster/city-of-lancaster-animal-shelter-tx613/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX622,1,Baby,32.80533,-97.22264,Richland Hills Animal Services,https://www.petfinder.com/member/us/tx/richland-hills/richland-hills-animal-services-tx622/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX633,1,Young,33.54007,-97.88575,Friends of the Bowie Animal Shelter,https://www.petfinder.com/member/us/tx/bowie/friends-of-the-bowie-animal-shelter-tx633/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX654,1,Adult,32.968123,-96.78863,Lone Star Labrador Retriever Rescue,https://www.petfinder.com/member/us/tx/dallas/lone-star-labrador-retriever-rescue-tx654/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX672,10,Adult,29.395283000000003,-94.91759,Galveston County Animal Resource Center,https://www.petfinder.com/member/us/tx/texas-city/galveston-county-animal-resource-center-tx672/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX677,3,Adult,33.082411,-96.08977,Greenville Animal Control Shelter,https://www.petfinder.com/member/us/tx/greenville/greenville-animal-control-shelter-tx677/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX684,2,Baby,32.767268,-96.777626,A Different Breed Animal Rescue,https://www.petfinder.com/member/us/tx/dallas/a-different-breed-animal-rescue-tx684/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX69,3,Young,32.897459000000005,-96.5497,Rowlett Animal Shelter,https://www.petfinder.com/member/us/tx/rowlett/rowlett-animal-shelter-tx69/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX729,3,Adult,31.339890999999998,-94.76295,Humane Society of Angelina County,https://www.petfinder.com/member/us/tx/lufkin/humane-society-of-angelina-county-tx729/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX74,3,Young,31.779481,-95.63325,"BARC, The Humane Society",https://www.petfinder.com/member/us/tx/palestine/barc-the-humane-society-tx74/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX758,4,Baby,29.833990000000004,-95.434241,SMART Rescue,https://www.petfinder.com/member/us/tx/spring/smart-rescue-tx758/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX796,2,Young,28.065865000000002,-97.04066,Humane Society and Adoption Center of Rockport-Fulton,https://www.petfinder.com/member/us/tx/fulton/humane-society-and-adoption-center-of-rockport-fulton-tx796/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX805,2,Baby,29.525461,-95.756462,Sugar Land Animal Services,https://www.petfinder.com/member/us/tx/sugar-land/sugar-land-animal-services-tx805/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX833,1,Adult,29.252882,-99.8165,Humane Society of Uvalde,https://www.petfinder.com/member/us/tx/uvalde/humane-society-of-uvalde-tx833/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX841,6,Baby,29.581304,-98.40889,San Antonio Feral Cat Coalition,https://www.petfinder.com/member/us/tx/san-antonio/san-antonio-feral-cat-coalition-tx841/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX854,13,Baby,32.348007,-96.21035,Humane Society of Cedar Creek Lake,https://www.petfinder.com/member/us/tx/seven-points/humane-society-of-cedar-creek-lake-tx854/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX860,1,Adult,32.975722999999995,-96.58661,Sachse Animal Shelter,https://www.petfinder.com/member/us/tx/sachse/sachse-animal-shelter-tx860/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX887,2,Baby,33.000177,-97.21871,Classy Cats Incorporated,https://www.petfinder.com/member/us/tx/roanoke/classy-cats-incorporated-tx887/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX905,2,Baby,33.627942,-97.13636,Noah's Ark Animal Shelter,https://www.petfinder.com/member/us/tx/gainesville/noahs-ark-animal-shelter-tx905/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX906,1,Adult,29.550223,-98.29936,Universal City Animal Care & Control,https://www.petfinder.com/member/us/tx/universal-city/universal-city-animal-care-and-control-tx906/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX95,3,Adult,30.744225,-98.43167,Hill Country Humane Society,https://www.petfinder.com/member/us/tx/buchanan-dam/hill-country-humane-society-tx95/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
